"tgl","temp.mei","rh.mei","temp.vai","rh.vai"
2020-11-07 22:41:04,26.6,84.8,28.79,94.55
2020-11-07 22:41:39,25.63,85.12,27.66,95.51
2020-11-07 22:42:14,25.02,86.57,29.87,93.24
2020-11-07 22:42:50,26.55,86.5,27.16,93.2
2020-11-07 22:43:25,25.87,84.84,29.36,95.18
2020-11-07 22:44:00,25.62,85.87,29.56,92.66
2020-11-07 22:44:35,24.84,86.52,27.02,95.32
2020-11-07 22:45:10,26.57,86.62,29.77,93.31
2020-11-07 22:45:45,26.6,84.63,27.44,95.65
2020-11-07 22:46:20,26.78,85.61,28.76,93.8
2020-11-07 22:46:55,26.24,86.22,27.32,95.51
2020-11-07 22:47:31,26.28,86.03,27.14,92.8
2020-11-07 22:48:06,26.13,85.59,29.89,93.83
2020-11-07 22:48:41,26.32,86.1,29.45,92.85
2020-11-07 22:49:16,25.87,84.84,27.36,91.91
2020-11-07 22:49:51,26.6,86.1,27.19,95.55
2020-11-07 22:50:26,24.74,84.68,27.63,95.83
2020-11-07 22:51:01,26.59,84.47,29.42,95.13
2020-11-07 22:51:37,26.76,85.47,30.37,92.38
2020-11-07 22:52:12,26.42,86.78,30.15,93.45
2020-11-07 22:52:47,25.34,84.77,27.05,91.87
2020-11-07 22:53:22,26.39,86.76,27.05,93.45
2020-11-07 22:53:57,25.45,85.03,30.67,95.06
2020-11-07 22:54:32,25.33,86.43,29.66,93.1
2020-11-07 22:55:07,26.7,85.99,30.34,92.75
2020-11-07 22:55:42,26.92,84.63,28.83,91.73
2020-11-07 22:56:18,24.92,86.78,28.79,93.45
2020-11-07 22:56:53,25.94,84.98,29.26,92.01
2020-11-07 22:57:28,24.92,86.57,30.38,94.36
2020-11-07 22:58:03,26.91,85.19,29.37,95.02
2020-11-07 22:58:38,25.17,84.28,29.84,94.15
2020-11-07 22:59:13,26.06,85.45,30.4,92.36
2020-11-07 22:59:48,26.57,86.48,28.59,95.72
2020-11-07 23:00:24,24.71,85.82,28.76,94.41
2020-11-07 23:00:59,26.58,86.57,29.68,93.27
2020-11-07 23:01:34,25.25,86.76,30.03,93.43
2020-11-07 23:02:09,26.84,84.75,29.5,94.92
2020-11-07 23:02:44,26.99,84.45,28.03,91.54
2020-11-07 23:03:19,24.9,84.66,27.15,91.75
2020-11-07 23:03:54,26.68,84.52,30.25,94.36
2020-11-07 23:04:30,24.75,85.05,29.28,92.05
2020-11-07 23:05:05,25.92,84.7,28.01,91.8
2020-11-07 23:05:40,24.64,85.36,28.9,94.78
2020-11-07 23:06:15,25.13,84.33,28.91,94.67
2020-11-07 23:06:50,25.11,86.69,30.1,93.36
2020-11-07 23:07:25,25.02,86.59,28.44,95.65
2020-11-07 23:08:00,26.36,84.59,27.98,91.68
2020-11-07 23:08:35,25.67,85.8,28.57,95.76
2020-11-07 23:09:11,24.89,86.31,27.04,93.01
2020-11-07 23:09:46,26,84.94,29.97,93.66
2020-11-07 23:10:21,25.61,85.64,30.07,93.59
2020-11-07 23:10:56,25.48,84.77,27.2,91.87
2020-11-07 23:11:31,25.1,84.28,27.22,91.49
2020-11-07 23:12:06,24.7,86.45,27.1,93.13
2020-11-07 23:12:41,24.77,86.57,27.04,95.79
2020-11-07 23:13:17,26.94,84.54,28.33,91.63
2020-11-07 23:13:52,25.09,84.68,27.2,94.04
2020-11-07 23:14:27,26.67,84.8,27.72,91.89
2020-11-07 23:15:02,26.3,86.48,27.16,94.22
2020-11-07 23:15:37,25.06,86.69,30.05,93.36
2020-11-07 23:16:12,26.72,84.59,28.34,91.68
2020-11-07 23:16:47,24.93,86.57,27.41,95.81
2020-11-07 23:17:22,25.56,84.91,29.23,91.94
2020-11-07 23:17:58,26.69,85.45,30.52,92.36
2020-11-07 23:18:33,26.19,86.08,29.28,95.51
2020-11-07 23:19:08,24.89,86.36,29.81,93.03
2020-11-07 23:19:43,25.34,86.66,28.87,93.73
2020-11-07 23:20:18,26.91,85.24,29.61,94.48
2020-11-07 23:20:53,26.45,84.63,30.56,95.32
2020-11-07 23:21:28,25.11,84.63,27.28,91.73
2020-11-07 23:22:04,26.69,84.77,27.03,93.8
2020-11-07 23:22:39,25.44,84.47,27.15,94.62
2020-11-07 23:23:14,25.43,86.36,27.1,95.62
2020-11-07 23:23:49,26.61,85.92,30.16,93.59
2020-11-07 23:24:24,25.66,85.38,29.19,92.31
2020-11-07 23:24:59,25.33,84.4,29.31,95.13
2020-11-07 23:25:34,25.98,85.29,27.97,95.86
2020-11-07 23:26:09,26.2,85.54,30.11,94.06
2020-11-07 23:26:45,25.58,85.36,29.4,92.29
2020-11-07 23:27:20,26.61,84.66,29.88,93.71
2020-11-07 23:27:55,26.65,85.78,27.02,92.61
2020-11-07 23:28:30,25.79,84.56,28.9,94.64
2020-11-07 23:29:05,26.88,85.01,30.26,94.76
2020-11-07 23:29:40,25.04,86.52,30.12,93.99
2020-11-07 23:30:15,26.44,86.9,28.27,95.53
2020-11-07 23:30:51,26.87,84.89,30.75,91.91
2020-11-07 23:31:26,24.71,84.91,27.18,91.94
2020-11-07 23:32:01,25.14,84.26,27.08,91.49
2020-11-07 23:32:36,24.81,86.31,30.37,92.99
2020-11-07 23:33:11,25.62,85.61,29.52,92.47
2020-11-07 23:33:46,26.05,84.47,27.12,91.56
2020-11-07 23:34:21,24.73,85.33,29.67,94.6
2020-11-07 23:34:57,25.24,86.5,28.19,95.79
2020-11-07 23:35:32,27.08,84.52,27.19,93.83
2020-11-07 23:36:07,24.82,85.12,30.15,94.22
2020-11-07 23:36:42,24.92,86.52,29.59,93.2
2020-11-07 23:37:17,26.83,85.15,30.56,94.97
2020-11-07 23:37:52,26.79,85.12,28.77,94.57
2020-11-07 23:38:27,25.6,85.4,27.08,92.33
2020-11-07 23:39:02,25.54,85.5,30.66,92.38
2020-11-07 23:39:38,25.59,85.71,28.5,95.79
2020-11-07 23:40:13,26.19,85.68,28.58,95.83
2020-11-07 23:40:48,24.69,85.5,30.58,92.38
2020-11-07 23:41:23,24.68,85.89,30.11,93.83
2020-11-07 23:41:58,24.8,86.31,30.36,92.99
2020-11-07 23:42:33,26.22,85.68,27.17,94.5
2020-11-07 23:43:08,25.64,85.92,27.09,92.71
2020-11-07 23:43:44,24.72,85.85,27.53,95.67
2020-11-07 23:44:19,24.83,86.66,29.82,93.34
2020-11-07 23:44:54,24.85,86.55,29.64,93.22
2020-11-07 23:45:29,24.61,85.26,28.91,94.11
2020-11-07 23:46:04,24.96,86.45,27.66,95.81
2020-11-07 23:46:39,26.91,84.73,27.78,95.74
2020-11-07 23:47:14,26.65,85.8,29.62,92.61
2020-11-07 23:47:49,26.25,85.94,27.09,92.73
2020-11-07 23:48:25,25.94,84.8,29.72,94.29
2020-11-07 23:49:00,25.67,85.31,27.19,94.9
2020-11-07 23:49:35,24.74,85.85,30.27,92.64
2020-11-07 23:50:10,26.29,86.1,28.91,92.85
2020-11-07 23:50:45,24.82,84.8,28.91,93.64
2020-11-07 23:51:20,25.35,86.78,29.75,94.48
2020-11-07 23:51:55,25.7,85.78,30.37,92.59
2020-11-07 23:52:31,26.25,86.31,28.89,95.2
2020-11-07 23:53:06,24.81,86.52,28.82,93.2
2020-11-07 23:53:41,26.88,85.1,30.66,92.1
2020-11-07 23:54:16,25.34,86.43,29.67,93.1
2020-11-07 23:54:51,26.84,84.49,27.99,91.59
2020-11-07 23:55:26,26.43,84.45,28.83,94.06
2020-11-07 23:56:01,25.34,86.5,29.83,93.17
2020-11-07 23:56:36,25.45,86.71,28.02,95.72
2020-11-07 23:57:12,24.91,86.69,29.87,93.36
2020-11-07 23:57:47,26.48,86.41,29.66,94.22
2020-11-07 23:58:22,25.94,85.12,27.19,93.97
2020-11-07 23:58:57,26.88,84.96,28.63,95.62
2020-11-07 23:59:32,24.6,86.06,28.85,92.8
2020-11-08 00:00:07,25.39,84.84,27.11,91.91
2020-11-08 00:00:42,24.7,84.91,27.17,91.94
2020-11-08 00:01:18,26.23,86.1,28.85,92.85
2020-11-08 00:01:53,25.39,86.57,29.82,93.99
2020-11-08 00:02:28,25.35,84.77,27.06,91.87
2020-11-08 00:03:03,25.46,84.7,27.83,91.8
2020-11-08 00:03:38,25.9,84.87,29.62,94.5
2020-11-08 00:04:13,24.95,84.7,29.3,95.02
2020-11-08 00:04:48,25.42,84.75,28.85,94.22
2020-11-08 00:05:24,25.27,86.5,29.83,94.04
2020-11-08 00:05:59,25.12,84.61,27.16,91.7
2020-11-08 00:06:34,24.7,86.27,28.77,92.96
2020-11-08 00:07:09,25.01,86.45,29.94,93.71
2020-11-08 00:07:44,26.96,84.77,28.41,91.87
2020-11-08 00:08:19,26.59,86.24,27.12,92.96
2020-11-08 00:08:54,26.77,85.22,27.28,95.9
2020-11-08 00:09:29,27,84.66,30.06,94.2
2020-11-08 00:10:05,26.44,84.66,28.44,91.75
2020-11-08 00:10:40,25.37,86.83,28.82,93.5
2020-11-08 00:11:15,25.51,85.99,30.67,95.34
2020-11-08 00:11:50,25.42,84.73,27.68,91.82
2020-11-08 00:12:25,24.83,86.48,27.2,93.15
2020-11-08 00:13:00,26.67,85.66,29.34,92.52
2020-11-08 00:13:35,25.92,84.63,27.83,91.73
2020-11-08 00:14:11,26.75,85.5,29.26,92.4
2020-11-08 00:14:46,26.13,84.54,28.84,94.04
2020-11-08 00:15:21,25.95,84.98,29.54,94.81
2020-11-08 00:15:56,26.06,84.7,28.14,91.8
2020-11-08 00:16:31,26.21,85.96,29.61,94.15
2020-11-08 00:17:06,25.31,86.87,30.71,95.13
2020-11-08 00:17:41,25.25,86.8,29.69,93.48
2020-11-08 00:18:16,26.42,84.61,28.2,91.7
2020-11-08 00:18:52,25.57,84.91,29.24,91.94
2020-11-08 00:19:27,25,86.78,30.1,94.34
2020-11-08 00:20:02,26.21,85.66,28.89,92.52
2020-11-08 00:20:37,24.75,86.22,29.5,94.71
2020-11-08 00:21:12,26.19,84.73,29.49,94.81
2020-11-08 00:21:47,26.23,86.03,30.39,94.5
2020-11-08 00:22:22,25.38,84.77,30.44,95.2
2020-11-08 00:22:58,26.31,84.75,27.88,95.88
2020-11-08 00:23:33,24.94,86.64,29.94,93.31
2020-11-08 00:24:08,24.66,85.05,29.22,92.05
2020-11-08 00:24:43,24.78,84.68,27.07,94.9
2020-11-08 00:25:18,27.04,84.68,27.66,95.74
2020-11-08 00:25:53,25.08,86.83,27.02,93.5
2020-11-08 00:26:28,25.45,86.29,28.81,94.81
2020-11-08 00:27:04,26.76,85.47,29.39,95.27
2020-11-08 00:27:39,26.78,84.59,28.4,91.68
2020-11-08 00:28:14,25.36,86.62,27.09,93.31
2020-11-08 00:28:49,24.95,84.54,28.52,91.61
2020-11-08 00:29:24,26.45,86.92,30.14,93.55
2020-11-08 00:29:59,25.07,84.7,27.45,91.8
2020-11-08 00:30:34,25.24,86.62,29.8,93.97
2020-11-08 00:31:09,25.5,86.34,30.41,93.01
2020-11-08 00:31:45,24.73,86.1,30.45,92.82
2020-11-08 00:32:20,25.43,84.42,27.81,95.69
2020-11-08 00:32:55,25.41,86.62,30.08,93.62
2020-11-08 00:33:30,27.02,84.59,28.64,91.68
2020-11-08 00:34:05,26.33,84.49,27.48,91.59
2020-11-08 00:34:40,26.54,86.59,27.8,95.51
2020-11-08 00:35:15,26.78,85.08,28.74,93.94
2020-11-08 00:35:51,24.59,85.87,29.88,94.15
2020-11-08 00:36:26,26.12,85.61,30.48,92.47
2020-11-08 00:37:01,26.11,84.61,27.89,91.7
2020-11-08 00:37:36,27.04,84.66,27.06,91.77
2020-11-08 00:38:11,24.94,84.49,28.27,91.56
2020-11-08 00:38:46,26.46,87.06,27.1,93.59
2020-11-08 00:39:21,24.68,85.5,30.57,92.38
2020-11-08 00:39:56,24.69,86.22,29.64,94.57
2020-11-08 00:40:32,24.88,86.31,28.72,95.83
2020-11-08 00:41:07,26.28,84.61,28.06,91.7
2020-11-08 00:41:42,25.4,86.71,27.11,93.41
2020-11-08 00:42:17,26.79,84.54,27.18,93.69
2020-11-08 00:42:52,24.62,85.8,27.16,92.61
2020-11-08 00:43:27,25.16,86.71,29.7,94.18
2020-11-08 00:44:02,24.67,85.12,30.78,92.1
2020-11-08 00:44:38,25.48,86.17,28.88,92.89
2020-11-08 00:45:13,24.68,85.31,30.7,92.24
2020-11-08 00:45:48,24.66,85.54,28.84,92.43
2020-11-08 00:46:23,24.67,85.43,29.92,93.8
2020-11-08 00:46:58,25.59,85.43,30.47,92.33
2020-11-08 00:47:33,24.64,85.05,27.76,95.48
2020-11-08 00:48:08,25.26,86.71,28.89,94.34
2020-11-08 00:48:43,26.2,85.57,29.35,92.45
2020-11-08 00:49:19,26.61,85.85,30.77,95.39
2020-11-08 00:49:54,24.83,84.94,28.82,91.96
2020-11-08 00:50:29,25.55,86.5,30.18,93.17
2020-11-08 00:51:04,24.8,84.84,30.64,91.89
2020-11-08 00:51:39,26.8,85.1,30.58,92.1
2020-11-08 00:52:14,26.36,86.38,30.37,93.06
2020-11-08 00:52:49,26.69,85.68,28.8,95.81
2020-11-08 00:53:25,25.55,85.71,29.42,92.54
2020-11-08 00:54:00,26.96,84.91,29.87,93.94
2020-11-08 00:54:35,25.99,85.26,27.2,95.74
2020-11-08 00:55:10,25.67,85.47,28.89,92.38
2020-11-08 00:55:45,25.33,84.73,27.59,91.82
2020-11-08 00:56:20,24.95,86.73,27.13,94.04
2020-11-08 00:56:55,25.94,84.96,30.59,91.98
2020-11-08 00:57:31,24.74,85.99,28.73,92.75
2020-11-08 00:58:06,26.03,85.12,29.18,92.12
2020-11-08 00:58:41,24.68,85.17,30.41,94.6
2020-11-08 00:59:16,25.14,84.38,28.76,91.49
2020-11-08 00:59:51,25.59,85.08,29.41,92.08
2020-11-08 01:00:26,26.48,86.36,27.1,95.06
2020-11-08 01:01:01,25.65,85.33,30.67,92.26
2020-11-08 01:01:36,25.16,86.97,27.17,93.83
2020-11-08 01:02:12,25.92,84.8,28.83,93.64
2020-11-08 01:02:47,24.82,84.66,28.55,95.65
2020-11-08 01:03:22,27.01,84.45,28.47,95.65
2020-11-08 01:03:57,25.47,86.1,27.07,92.85
2020-11-08 01:04:32,25.15,84.38,30.2,93.92
2020-11-08 01:05:07,25.69,85.43,27.38,95.69
2020-11-08 01:05:42,26.62,86.01,29.51,92.78
2020-11-08 01:06:18,25.16,86.76,28.81,95.81
2020-11-08 01:06:53,26.29,84.73,28.29,91.82
2020-11-08 01:07:28,26.28,86.31,30.37,94.34
2020-11-08 01:08:03,25.73,85.78,30.76,95.34
2020-11-08 01:08:38,25.65,85.59,30.59,92.45
2020-11-08 01:09:13,26.61,86.34,29.58,93.03
2020-11-08 01:09:48,26.6,86.13,28.79,92.87
2020-11-08 01:10:23,26.97,85.01,28.32,95.74
2020-11-08 01:10:59,25.12,84.33,27.88,91.49
2020-11-08 01:11:34,25.71,85.66,28.64,95.67
2020-11-08 01:12:09,25.48,85.08,28.87,95.44
2020-11-08 01:12:44,25.38,86.45,29.68,93.13
2020-11-08 01:13:19,26.02,85.12,30.7,95.53
2020-11-08 01:13:54,26.68,84.61,27.96,95.69
2020-11-08 01:14:29,26.53,86.38,28.81,94.06
2020-11-08 01:15:05,26.46,86.41,30.6,94.97
2020-11-08 01:15:40,25.96,84.63,27.87,91.73
2020-11-08 01:16:15,24.86,86.41,29.37,95.13
2020-11-08 01:16:50,24.7,86.13,29.72,92.85
2020-11-08 01:17:25,25.4,84.84,27.12,91.91
2020-11-08 01:18:00,26.19,84.56,28.19,95.74
2020-11-08 01:18:35,24.69,85.75,30.41,92.57
2020-11-08 01:19:10,27.03,84.66,30.33,94.41
2020-11-08 01:19:46,25.69,86.03,27.87,95.58
2020-11-08 01:20:21,25.54,86.38,27.21,95.55
2020-11-08 01:20:56,26.75,85.26,27.16,95.51
2020-11-08 01:21:31,24.69,85.4,27.76,95.76
2020-11-08 01:22:06,24.7,85.57,27.05,92.45
2020-11-08 01:22:41,26.07,84.7,28.87,95.18
2020-11-08 01:23:16,25.02,86.87,28.8,93.52
2020-11-08 01:23:52,25.35,86.59,27.44,95.6
2020-11-08 01:24:27,24.96,84.63,30.65,95.44
2020-11-08 01:25:02,24.75,84.94,28.74,91.96
2020-11-08 01:25:37,26.9,84.45,27.02,95.76
2020-11-08 01:26:12,24.85,86.71,30.03,93.78
2020-11-08 01:26:47,26.55,84.59,28.17,91.68
2020-11-08 01:27:22,25.12,86.57,30.06,93.24
2020-11-08 01:27:58,24.66,85.82,29.62,94.34
2020-11-08 01:28:33,24.83,86.69,28.18,95.72
2020-11-08 01:29:08,25.48,86.62,27.17,94.39
2020-11-08 01:29:43,24.75,84.84,28.15,95.86
2020-11-08 01:30:18,26.55,84.7,28.63,91.8
2020-11-08 01:30:53,26.66,85.96,30.51,92.73
2020-11-08 01:31:28,25.53,85.96,29.53,92.73
2020-11-08 01:32:03,26.64,86.34,29.6,93.03
2020-11-08 01:32:39,26.95,84.52,28.21,91.61
2020-11-08 01:33:14,27.04,84.59,28.66,91.68
2020-11-08 01:33:49,26.47,84.8,27.5,95.81
2020-11-08 01:34:24,24.66,85.1,27.2,92.1
2020-11-08 01:34:59,26.53,86.52,28.86,95.11
2020-11-08 01:35:34,26.08,85.45,30.42,92.36
2020-11-08 01:36:09,26.38,86.78,27.13,95.79
2020-11-08 01:36:45,24.93,84.59,28.74,91.66
2020-11-08 01:37:20,25.92,85.12,28.77,94.83
2020-11-08 01:37:55,25.3,84.66,28.84,95.62
2020-11-08 01:38:30,26.32,86.59,28.79,93.29
2020-11-08 01:39:05,24.73,85.82,30.54,92.61
2020-11-08 01:39:40,24.82,86.73,29.83,93.99
2020-11-08 01:40:15,25.57,85.87,29.51,92.66
2020-11-08 01:40:50,24.88,86.27,28.82,94.46
2020-11-08 01:41:26,25.8,84.49,28.84,91.56
2020-11-08 01:42:01,26.2,86.24,29.64,94.43
2020-11-08 01:42:36,25.34,84.75,27.6,95.69
2020-11-08 01:43:11,25.64,86.2,27.25,95.81
2020-11-08 01:43:46,27.02,84.73,29.3,91.82
2020-11-08 01:44:21,24.68,85.87,29.36,92.66
2020-11-08 01:44:56,26.01,84.59,27.12,95.3
2020-11-08 01:45:32,25.89,84.94,30.57,91.96
2020-11-08 01:46:07,26.64,84.59,28.57,95.86
2020-11-08 01:46:42,24.95,86.59,29.87,93.27
2020-11-08 01:47:17,24.77,84.68,27.1,91.77
2020-11-08 01:47:52,26.04,84.96,30.68,91.98
2020-11-08 01:48:27,25.65,86.03,30.45,92.78
2020-11-08 01:49:02,24.76,85.59,27.18,95.72
2020-11-08 01:49:37,24.75,84.82,27.08,95.74
2020-11-08 01:50:13,24.73,86.48,28.8,94.46
2020-11-08 01:50:48,26.2,84.54,30.69,95.25
2020-11-08 01:51:23,26.67,85.92,30.46,95.2
2020-11-08 01:51:58,25.44,86.29,29.46,94.76
2020-11-08 01:52:33,25.54,85.5,29.29,95.51
2020-11-08 01:53:08,26.27,84.45,27.31,91.54
2020-11-08 01:53:43,26.06,85.33,27.11,92.29
2020-11-08 01:54:19,24.76,84.87,30.51,94.88
2020-11-08 01:54:54,24.81,84.77,28.85,95.46
2020-11-08 01:55:29,25.89,84.49,27.03,91.59
2020-11-08 01:56:04,24.8,86.69,28.89,93.59
2020-11-08 01:56:39,25.04,84.35,30.28,94.5
2020-11-08 01:57:14,25.19,86.76,28.76,95.2
2020-11-08 01:57:49,25.99,84.68,27.31,95.74
2020-11-08 01:58:25,24.74,85.54,29.24,92.43
2020-11-08 01:59:00,24.89,86.5,28.79,93.17
2020-11-08 01:59:35,26.46,86.64,29.68,93.34
2020-11-08 02:00:10,25.56,84.68,28.79,94.97
2020-11-08 02:00:45,24.79,86.64,27.08,95.44
2020-11-08 02:01:20,24.97,84.66,27.67,95.6
2020-11-08 02:01:55,24.58,85.59,27.04,93.92
2020-11-08 02:02:30,25.63,85.64,28.29,95.6
2020-11-08 02:03:06,26.85,84.68,29.24,91.77
2020-11-08 02:03:41,24.77,86.62,29.75,93.29
2020-11-08 02:04:16,24.8,84.68,30.49,95.06
2020-11-08 02:04:51,25.56,86.08,30.21,94.64
2020-11-08 02:05:26,26.07,84.68,29.37,95.18
2020-11-08 02:06:01,25.62,85.52,30.34,94.81
2020-11-08 02:06:36,24.61,85.5,28.81,94.85
2020-11-08 02:07:12,25.05,86.78,27.02,93.85
2020-11-08 02:07:47,25.3,84.73,27.13,95.44
2020-11-08 02:08:22,26.15,85.57,29.29,92.45
2020-11-08 02:08:57,26.66,85.82,29.42,92.64
2020-11-08 02:09:32,24.88,84.7,29.69,94.32
2020-11-08 02:10:07,24.65,85.17,27.12,95.34
2020-11-08 02:10:42,26.77,85.26,28.9,95.81
2020-11-08 02:11:17,26.38,84.63,28.29,91.73
2020-11-08 02:11:53,25.56,85.94,28.86,94.81
2020-11-08 02:12:28,24.7,86.29,27.83,95.67
2020-11-08 02:13:03,26.55,84.45,28.47,95.79
2020-11-08 02:13:38,26.21,86.29,30.01,93.99
2020-11-08 02:14:13,26.8,85.57,29.49,92.45
2020-11-08 02:14:48,25.65,85.87,30.06,94.06
2020-11-08 02:15:23,26.91,84.54,28.2,95.86
2020-11-08 02:15:59,25.15,84.38,28.77,91.49
2020-11-08 02:16:34,25.84,84.59,27.46,91.68
2020-11-08 02:17:09,26.01,85.01,29.66,94.08
2020-11-08 02:17:44,26.42,87.11,28.73,94.27
2020-11-08 02:18:19,25.51,86.64,28.76,93.34
2020-11-08 02:18:54,26.61,85.99,27.73,95.67
2020-11-08 02:19:29,25.42,86.64,27.16,93.34
2020-11-08 02:20:04,26.6,84.47,27.11,95.76
2020-11-08 02:20:40,26.17,84.47,30.57,95.06
2020-11-08 02:21:15,25.52,85.19,30.26,94.46
2020-11-08 02:21:50,25.67,85.36,29.5,92.29
2020-11-08 02:22:25,24.93,84.66,27.18,91.75
2020-11-08 02:23:00,24.91,86.57,30.42,94.71
2020-11-08 02:23:35,26.39,84.59,27.78,95.65
2020-11-08 02:24:10,25.6,85.26,30.48,92.22
2020-11-08 02:24:46,25.64,86.24,30.29,92.94
2020-11-08 02:25:21,26.44,86.66,29.56,94.6
2020-11-08 02:25:56,25.45,86.5,27.1,94.92
2020-11-08 02:26:31,25.62,86.13,30.62,95.06
2020-11-08 02:27:06,24.95,86.85,29.84,93.5
2020-11-08 02:27:41,25.54,86.38,30.15,93.06
2020-11-08 02:28:16,26.07,85.5,28.74,92.4
2020-11-08 02:28:52,26.47,86.5,27.08,93.2
2020-11-08 02:29:27,25.6,85.29,29.27,92.24
2020-11-08 02:30:02,24.81,86.22,30.21,92.92
2020-11-08 02:30:37,25.32,84.33,28.07,91.49
2020-11-08 02:31:12,26.88,84.59,30.64,95.6
2020-11-08 02:31:47,26.82,84.56,28.33,91.66
2020-11-08 02:32:22,25.31,84.35,27.1,93.66
2020-11-08 02:32:57,24.95,86.8,27.12,93.48
2020-11-08 02:33:33,25.11,86.5,29.66,93.17
2020-11-08 02:34:08,26.39,86.36,27.24,95.9
2020-11-08 02:34:43,25.02,84.56,30.28,94.46
2020-11-08 02:35:18,25.57,84.94,30.13,94.43
2020-11-08 02:35:53,26.94,84.89,27.06,91.94
2020-11-08 02:36:28,26.3,86.57,28.44,95.62
2020-11-08 02:37:03,25.62,85.47,28.84,92.38
2020-11-08 02:37:39,25.72,85.31,28.6,95.67
2020-11-08 02:38:14,24.65,85.82,30.46,92.61
2020-11-08 02:38:49,24.72,86.41,27.04,95.34
2020-11-08 02:39:24,24.64,85.03,30.52,92.03
2020-11-08 02:39:59,25.55,86.34,27.06,93.03
2020-11-08 02:40:34,26.51,86.45,30.32,93.13
2020-11-08 02:41:09,26.71,85.45,30.54,92.36
2020-11-08 02:41:44,24.76,85.19,28.82,92.17
2020-11-08 02:42:20,24.83,86.69,29.8,93.36
2020-11-08 02:42:55,26.2,85.85,27.06,92.66
2020-11-08 02:43:30,26.09,85.26,30.72,92.22
2020-11-08 02:44:05,24.81,86.64,29.82,93.31
2020-11-08 02:44:40,24.74,86.41,28.81,93.08
2020-11-08 02:45:15,24.78,84.82,27.73,95.6
2020-11-08 02:45:50,26.19,84.56,27.7,91.66
2020-11-08 02:46:26,26.11,85.64,29.43,92.5
2020-11-08 02:47:01,25.03,86.83,29.63,94.62
2020-11-08 02:47:36,26.92,84.54,27.04,95.11
2020-11-08 02:48:11,26.3,86.15,30.35,92.87
2020-11-08 02:48:46,24.93,86.62,29.63,94.67
2020-11-08 02:49:21,25.07,86.71,30.02,93.38
2020-11-08 02:49:56,26.13,84.68,29.15,95.25
2020-11-08 02:50:31,26.41,86.69,28.87,93.38
2020-11-08 02:51:07,25.3,86.8,27.14,95.2
2020-11-08 02:51:42,25.62,86.1,28.73,92.85
2020-11-08 02:52:17,24.73,85.54,28.91,92.43
2020-11-08 02:52:52,26.32,86.43,30.17,93.1
2020-11-08 02:53:27,26.82,85.54,30.65,95.69
2020-11-08 02:54:02,26.58,84.56,28.09,91.66
2020-11-08 02:54:37,26.73,85.26,27.13,94.76
2020-11-08 02:55:13,24.96,86.85,30.73,95.55
2020-11-08 02:55:48,26.45,84.52,30.17,94.06
2020-11-08 02:56:23,24.73,85.1,29.83,93.97
2020-11-08 02:56:58,25.45,84.68,27.05,93.64
2020-11-08 02:57:33,25.53,86.62,28.77,93.31
2020-11-08 02:58:08,25.18,84.59,27.09,91.68
2020-11-08 02:58:43,26.48,84.66,28.48,91.75
2020-11-08 02:59:19,26.99,84.77,29.63,94.6
2020-11-08 02:59:54,25.3,84.52,28.74,91.59
2020-11-08 03:00:29,25.91,84.49,27.15,95.11
2020-11-08 03:01:04,24.7,85.5,29.2,95.51
2020-11-08 03:01:39,25.13,84.38,28.75,91.49
2020-11-08 03:02:14,24.89,86.41,29.57,93.08
2020-11-08 03:02:49,24.75,85.22,27.61,95.79
2020-11-08 03:03:24,26.18,86.08,27.84,95.72
2020-11-08 03:04:00,24.64,85.73,27.08,92.57
2020-11-08 03:04:35,24.65,85.73,29.97,94.04
2020-11-08 03:05:10,26.25,86.24,27.04,95.74
2020-11-08 03:05:45,25.64,85.85,30.45,92.64
2020-11-08 03:06:20,25.41,86.36,30.16,93.03
2020-11-08 03:06:55,24.77,86.2,29.74,94.55
2020-11-08 03:07:30,25.42,84.96,29.13,91.98
2020-11-08 03:08:06,25.78,84.45,29.18,95.18
2020-11-08 03:08:41,25.25,86.66,27.35,95.51
2020-11-08 03:09:16,26.55,84.45,27.59,91.54
2020-11-08 03:09:51,24.63,85.03,29.39,92.03
2020-11-08 03:10:26,25.53,85.66,27.02,92.52
2020-11-08 03:11:01,27,84.49,29.91,93.73
2020-11-08 03:11:36,24.8,86.34,28.73,95.72
2020-11-08 03:12:11,26.12,85.24,30.14,94.06
2020-11-08 03:12:47,26.82,85.22,30.09,94.32
2020-11-08 03:13:22,24.88,84.8,28.66,91.87
2020-11-08 03:13:57,24.69,84.96,28.73,91.98
2020-11-08 03:14:32,24.74,84.75,30.68,91.82
2020-11-08 03:15:07,26.95,84.56,28.46,91.66
2020-11-08 03:15:42,26.39,86.52,27.13,93.22
2020-11-08 03:16:17,26.19,84.52,27.54,95.79
2020-11-08 03:16:53,27.04,84.68,27.09,91.8
2020-11-08 03:17:28,24.7,86.2,28.49,95.69
2020-11-08 03:18:03,25.51,86.36,30.26,93.03
2020-11-08 03:18:38,24.77,85.47,28.28,95.62
2020-11-08 03:19:13,25.7,85.8,29.35,92.61
2020-11-08 03:19:48,26.04,84.89,29.97,93.73
2020-11-08 03:20:23,24.94,84.63,28.79,95.74
2020-11-08 03:20:58,25.99,84.49,27.14,91.59
2020-11-08 03:21:34,24.76,84.77,28.9,91.84
2020-11-08 03:22:09,25.71,85.94,28.84,94.2
2020-11-08 03:22:44,26.32,86.55,27.17,93.24
